slotID,date,doctorID,slotCode
20260119DR0909B,2026-01-19,DR090,9B
20260119DR09110A,2026-01-19,DR091,10A
20260119DR09110B,2026-01-19,DR091,10B
20260119DR09111B,2026-01-19,DR091,11B
20260119DR09115A,2026-01-19,DR091,15A
20260119DR09115B,2026-01-19,DR091,15B
20260119DR09116A,2026-01-19,DR091,16A
20260119DR09116B,2026-01-19,DR091,16B
20260119DR0918B,2026-01-19,DR091,8B
20260119DR0919A,2026-01-19,DR091,9A
20260119DR0919B,2026-01-19,DR091,9B
20260119DR09210A,2026-01-19,DR092,10A
20260119DR09210B,2026-01-19,DR092,10B
20260119DR09211A,2026-01-19,DR092,11A
20260119DR09211B,2026-01-19,DR092,11B
20260119DR09213A,2026-01-19,DR092,13A
20260119DR09214A,2026-01-19,DR092,14A
20260119DR09214B,2026-01-19,DR092,14B
20260119DR09215B,2026-01-19,DR092,15B
20260119DR09216B,2026-01-19,DR092,16B
20260119DR0928A,2026-01-19,DR092,8A
20260119DR0929A,2026-01-19,DR092,9A
20260119DR0929B,2026-01-19,DR092,9B
20260119DR09310A,2026-01-19,DR093,10A
20260119DR09310B,2026-01-19,DR093,10B
20260119DR09311A,2026-01-19,DR093,11A
20260119DR09311B,2026-01-19,DR093,11B
20260119DR09313B,2026-01-19,DR093,13B
20260119DR09314A,2026-01-19,DR093,14A
20260119DR09315A,2026-01-19,DR093,15A
20260119DR09315B,2026-01-19,DR093,15B
20260119DR09316B,2026-01-19,DR093,16B
20260119DR0938B,2026-01-19,DR093,8B
20260119DR0939A,2026-01-19,DR093,9A
20260119DR0939B,2026-01-19,DR093,9B
20260119DR09411A,2026-01-19,DR094,11A
20260119DR09413A,2026-01-19,DR094,13A
20260119DR09413B,2026-01-19,DR094,13B
20260119DR09414A,2026-01-19,DR094,14A
20260119DR09414B,2026-01-19,DR094,14B
20260119DR09415A,2026-01-19,DR094,15A
20260119DR09415B,2026-01-19,DR094,15B
20260119DR0948A,2026-01-19,DR094,8A
20260119DR09510A,2026-01-19,DR095,10A
20260119DR09510B,2026-01-19,DR095,10B
20260119DR09511A,2026-01-19,DR095,11A
20260119DR09511B,2026-01-19,DR095,11B
20260119DR09513B,2026-01-19,DR095,13B
20260119DR09514A,2026-01-19,DR095,14A
20260119DR09514B,2026-01-19,DR095,14B
20260119DR09515A,2026-01-19,DR095,15A
20260119DR09515B,2026-01-19,DR095,15B
20260119DR09516B,2026-01-19,DR095,16B
20260119DR0958B,2026-01-19,DR095,8B
20260119DR0959A,2026-01-19,DR095,9A
20260119DR09610B,2026-01-19,DR096,10B
20260119DR09611A,2026-01-19,DR096,11A
20260119DR09611B,2026-01-19,DR096,11B
20260119DR09613A,2026-01-19,DR096,13A
20260119DR09613B,2026-01-19,DR096,13B
20260119DR09614A,2026-01-19,DR096,14A
20260119DR09614B,2026-01-19,DR096,14B
20260119DR09615B,2026-01-19,DR096,15B
20260119DR09616A,2026-01-19,DR096,16A
20260119DR0968A,2026-01-19,DR096,8A
20260119DR0969A,2026-01-19,DR096,9A
20260119DR0969B,2026-01-19,DR096,9B
20260119DR09711A,2026-01-19,DR097,11A
20260119DR09711B,2026-01-19,DR097,11B
20260119DR09713A,2026-01-19,DR097,13A
20260119DR09713B,2026-01-19,DR097,13B
20260119DR09714A,2026-01-19,DR097,14A
20260119DR09714B,2026-01-19,DR097,14B
20260119DR09715A,2026-01-19,DR097,15A
20260119DR09715B,2026-01-19,DR097,15B
20260119DR09716B,2026-01-19,DR097,16B
20260119DR0978A,2026-01-19,DR097,8A
20260119DR0979A,2026-01-19,DR097,9A
20260119DR0979B,2026-01-19,DR097,9B
20260119DR09811B,2026-01-19,DR098,11B
20260119DR09813A,2026-01-19,DR098,13A
20260119DR09813B,2026-01-19,DR098,13B
20260119DR09814A,2026-01-19,DR098,14A
20260119DR09815A,2026-01-19,DR098,15A
20260119DR09816A,2026-01-19,DR098,16A
20260119DR0988A,2026-01-19,DR098,8A
20260119DR0988B,2026-01-19,DR098,8B
20260119DR0989A,2026-01-19,DR098,9A
20260119DR09910A,2026-01-19,DR099,10A
20260119DR09910B,2026-01-19,DR099,10B
20260119DR09911A,2026-01-19,DR099,11A
20260119DR09913B,2026-01-19,DR099,13B
20260119DR09914A,2026-01-19,DR099,14A
20260119DR09915A,2026-01-19,DR099,15A
20260119DR09915B,2026-01-19,DR099,15B
20260119DR09916A,2026-01-19,DR099,16A
20260119DR09916B,2026-01-19,DR099,16B
20260119DR0998A,2026-01-19,DR099,8A
20260119DR10010B,2026-01-19,DR100,10B
20260119DR10011B,2026-01-19,DR100,11B
20260119DR10013A,2026-01-19,DR100,13A
20260119DR10013B,2026-01-19,DR100,13B
20260119DR10014A,2026-01-19,DR100,14A
20260119DR10015A,2026-01-19,DR100,15A
20260119DR10015B,2026-01-19,DR100,15B
20260119DR10016B,2026-01-19,DR100,16B
20260119DR1008A,2026-01-19,DR100,8A
20260119DR1009A,2026-01-19,DR100,9A
20260119DR1009B,2026-01-19,DR100,9B
20260119DR10110B,2026-01-19,DR101,10B
20260119DR10111B,2026-01-19,DR101,11B
20260119DR10113A,2026-01-19,DR101,13A
20260119DR10113B,2026-01-19,DR101,13B
20260119DR10114A,2026-01-19,DR101,14A
20260119DR10114B,2026-01-19,DR101,14B
20260119DR10115A,2026-01-19,DR101,15A
20260119DR1018A,2026-01-19,DR101,8A
20260119DR1018B,2026-01-19,DR101,8B
20260120DR00110A,2026-01-20,DR001,10A
20260120DR00111B,2026-01-20,DR001,11B
20260120DR00113A,2026-01-20,DR001,13A
20260120DR00114A,2026-01-20,DR001,14A
20260120DR00115A,2026-01-20,DR001,15A
20260120DR00115B,2026-01-20,DR001,15B
20260120DR00116B,2026-01-20,DR001,16B
20260120DR0018A,2026-01-20,DR001,8A
20260120DR0018B,2026-01-20,DR001,8B
20260120DR0019A,2026-01-20,DR001,9A
20260120DR0019B,2026-01-20,DR001,9B
20260120DR00210A,2026-01-20,DR002,10A
20260120DR00211A,2026-01-20,DR002,11A
20260120DR00211B,2026-01-20,DR002,11B
20260120DR00213A,2026-01-20,DR002,13A
20260120DR00213B,2026-01-20,DR002,13B
20260120DR00214B,2026-01-20,DR002,14B
20260120DR00216A,2026-01-20,DR002,16A
20260120DR0028A,2026-01-20,DR002,8A
20260120DR0029B,2026-01-20,DR002,9B
20260120DR00310B,2026-01-20,DR003,10B
20260120DR00311A,2026-01-20,DR003,11A
20260120DR00313B,2026-01-20,DR003,13B
20260120DR00314A,2026-01-20,DR003,14A
20260120DR00314B,2026-01-20,DR003,14B
20260120DR00315A,2026-01-20,DR003,15A
20260120DR00315B,2026-01-20,DR003,15B
20260120DR00316B,2026-01-20,DR003,16B
20260120DR0038A,2026-01-20,DR003,8A
20260120DR0038B,2026-01-20,DR003,8B
20260120DR00410A,2026-01-20,DR004,10A
20260120DR00410B,2026-01-20,DR004,10B
20260120DR00411B,2026-01-20,DR004,11B
20260120DR00413A,2026-01-20,DR004,13A
20260120DR00413B,2026-01-20,DR004,13B
20260120DR00415B,2026-01-20,DR004,15B
20260120DR00416A,2026-01-20,DR004,16A
20260120DR0048B,2026-01-20,DR004,8B
20260120DR0049A,2026-01-20,DR004,9A
20260120DR0049B,2026-01-20,DR004,9B
20260120DR00510A,2026-01-20,DR005,10A
20260120DR00511A,2026-01-20,DR005,11A
20260120DR00513B,2026-01-20,DR005,13B
20260120DR00514A,2026-01-20,DR005,14A
20260120DR00514B,2026-01-20,DR005,14B
20260120DR00516A,2026-01-20,DR005,16A
20260120DR00516B,2026-01-20,DR005,16B
20260120DR0058B,2026-01-20,DR005,8B
20260120DR0059A,2026-01-20,DR005,9A
20260120DR00610A,2026-01-20,DR006,10A
20260120DR00611A,2026-01-20,DR006,11A
20260120DR00611B,2026-01-20,DR006,11B
20260120DR00613A,2026-01-20,DR006,13A
20260120DR00613B,2026-01-20,DR006,13B
20260120DR00614B,2026-01-20,DR006,14B
20260120DR00615A,2026-01-20,DR006,15A
20260120DR00616A,2026-01-20,DR006,16A
20260120DR00616B,2026-01-20,DR006,16B
20260120DR0069B,2026-01-20,DR006,9B
20260120DR00710A,2026-01-20,DR007,10A
20260120DR00710B,2026-01-20,DR007,10B
20260120DR00711A,2026-01-20,DR007,11A
20260120DR00711B,2026-01-20,DR007,11B
20260120DR00713A,2026-01-20,DR007,13A
20260120DR00713B,2026-01-20,DR007,13B
20260120DR00714A,2026-01-20,DR007,14A
20260120DR00714B,2026-01-20,DR007,14B
20260120DR00715A,2026-01-20,DR007,15A
20260120DR00715B,2026-01-20,DR007,15B
20260120DR00716A,2026-01-20,DR007,16A
20260120DR00716B,2026-01-20,DR007,16B
20260120DR0078A,2026-01-20,DR007,8A
20260120DR0078B,2026-01-20,DR007,8B
20260120DR0079A,2026-01-20,DR007,9A
20260120DR0079B,2026-01-20,DR007,9B
20260120DR00810A,2026-01-20,DR008,10A
20260120DR00811A,2026-01-20,DR008,11A
20260120DR00813A,2026-01-20,DR008,13A
20260120DR00813B,2026-01-20,DR008,13B
20260120DR00815A,2026-01-20,DR008,15A
20260120DR00815B,2026-01-20,DR008,15B
20260120DR0088A,2026-01-20,DR008,8A
20260120DR0088B,2026-01-20,DR008,8B
20260120DR0089A,2026-01-20,DR008,9A
20260120DR0089B,2026-01-20,DR008,9B
20260120DR00913A,2026-01-20,DR009,13A
20260120DR00913B,2026-01-20,DR009,13B
20260120DR00914A,2026-01-20,DR009,14A
20260120DR00915A,2026-01-20,DR009,15A
20260120DR00916B,2026-01-20,DR009,16B
20260120DR0098A,2026-01-20,DR009,8A
20260120DR0099A,2026-01-20,DR009,9A
20260120DR0099B,2026-01-20,DR009,9B
20260120DR01010A,2026-01-20,DR010,10A
20260120DR01010B,2026-01-20,DR010,10B
20260120DR01013A,2026-01-20,DR010,13A
20260120DR01014A,2026-01-20,DR010,14A
20260120DR01014B,2026-01-20,DR010,14B
20260120DR01015B,2026-01-20,DR010,15B
20260120DR0108B,2026-01-20,DR010,8B
20260120DR0109A,2026-01-20,DR010,9A
20260120DR0109B,2026-01-20,DR010,9B
20260120DR01110B,2026-01-20,DR011,10B
20260120DR01111A,2026-01-20,DR011,11A
20260120DR01113A,2026-01-20,DR011,13A
20260120DR01113B,2026-01-20,DR011,13B
20260120DR01115A,2026-01-20,DR011,15A
20260120DR01115B,2026-01-20,DR011,15B
20260120DR01116A,2026-01-20,DR011,16A
20260120DR0118B,2026-01-20,DR011,8B
20260120DR0119A,2026-01-20,DR011,9A
20260120DR01210A,2026-01-20,DR012,10A
20260120DR01211A,2026-01-20,DR012,11A
20260120DR01211B,2026-01-20,DR012,11B
20260120DR01213A,2026-01-20,DR012,13A
20260120DR01214A,2026-01-20,DR012,14A
20260120DR01215A,2026-01-20,DR012,15A
20260120DR01216A,2026-01-20,DR012,16A
20260120DR01216B,2026-01-20,DR012,16B
20260120DR0128A,2026-01-20,DR012,8A
20260120DR0129A,2026-01-20,DR012,9A
20260120DR0129B,2026-01-20,DR012,9B
20260120DR01310A,2026-01-20,DR013,10A
20260120DR01310B,2026-01-20,DR013,10B
20260120DR01311A,2026-01-20,DR013,11A
20260120DR01313A,2026-01-20,DR013,13A
20260120DR01314A,2026-01-20,DR013,14A
20260120DR01315A,2026-01-20,DR013,15A
20260120DR01316B,2026-01-20,DR013,16B
20260120DR0138B,2026-01-20,DR013,8B
20260120DR0139A,2026-01-20,DR013,9A
20260120DR01410A,2026-01-20,DR014,10A
20260120DR01411B,2026-01-20,DR014,11B
20260120DR01413A,2026-01-20,DR014,13A
20260120DR01414A,2026-01-20,DR014,14A
20260120DR01414B,2026-01-20,DR014,14B
20260120DR01416B,2026-01-20,DR014,16B
20260120DR0148A,2026-01-20,DR014,8A
20260120DR0149A,2026-01-20,DR014,9A
20260120DR01510B,2026-01-20,DR015,10B
20260120DR01511A,2026-01-20,DR015,11A
20260120DR01511B,2026-01-20,DR015,11B
20260120DR01513B,2026-01-20,DR015,13B
20260120DR01514A,2026-01-20,DR015,14A
20260120DR01515A,2026-01-20,DR015,15A
20260120DR01515B,2026-01-20,DR015,15B
20260120DR01516A,2026-01-20,DR015,16A
20260120DR01516B,2026-01-20,DR015,16B
20260120DR0158A,2026-01-20,DR015,8A
20260120DR0158B,2026-01-20,DR015,8B
20260120DR0159A,2026-01-20,DR015,9A
20260120DR01610A,2026-01-20,DR016,10A
20260120DR01610B,2026-01-20,DR016,10B
20260120DR01611A,2026-01-20,DR016,11A
20260120DR01611B,2026-01-20,DR016,11B
20260120DR01613A,2026-01-20,DR016,13A
20260120DR01613B,2026-01-20,DR016,13B
20260120DR01614A,2026-01-20,DR016,14A
20260120DR01615A,2026-01-20,DR016,15A
20260120DR01615B,2026-01-20,DR016,15B
20260120DR01616B,2026-01-20,DR016,16B
20260120DR0168B,2026-01-20,DR016,8B
20260120DR0169B,2026-01-20,DR016,9B
20260120DR01710A,2026-01-20,DR017,10A
20260120DR01710B,2026-01-20,DR017,10B
20260120DR01711A,2026-01-20,DR017,11A
20260120DR01713A,2026-01-20,DR017,13A
20260120DR01713B,2026-01-20,DR017,13B
20260120DR01715B,2026-01-20,DR017,15B
20260120DR01716A,2026-01-20,DR017,16A
20260120DR01716B,2026-01-20,DR017,16B
20260120DR0178A,2026-01-20,DR017,8A
20260120DR0178B,2026-01-20,DR017,8B
20260120DR0179A,2026-01-20,DR017,9A
20260120DR01810A,2026-01-20,DR018,10A
20260120DR01810B,2026-01-20,DR018,10B
20260120DR01811A,2026-01-20,DR018,11A
20260120DR01811B,2026-01-20,DR018,11B
20260120DR01813A,2026-01-20,DR018,13A
20260120DR01813B,2026-01-20,DR018,13B
20260120DR01814A,2026-01-20,DR018,14A
20260120DR01814B,2026-01-20,DR018,14B
20260120DR01815A,2026-01-20,DR018,15A
20260120DR01815B,2026-01-20,DR018,15B
20260120DR01816A,2026-01-20,DR018,16A
20260120DR01816B,2026-01-20,DR018,16B
20260120DR0188A,2026-01-20,DR018,8A
20260120DR0188B,2026-01-20,DR018,8B
20260120DR0189A,2026-01-20,DR018,9A
20260120DR0189B,2026-01-20,DR018,9B
20260120DR01910B,2026-01-20,DR019,10B
20260120DR01913A,2026-01-20,DR019,13A
20260120DR01913B,2026-01-20,DR019,13B
20260120DR01914A,2026-01-20,DR019,14A
20260120DR01914B,2026-01-20,DR019,14B
20260120DR01915B,2026-01-20,DR019,15B
20260120DR01916A,2026-01-20,DR019,16A
20260120DR0198A,2026-01-20,DR019,8A
20260120DR0198B,2026-01-20,DR019,8B
20260120DR0199A,2026-01-20,DR019,9A
20260120DR02010A,2026-01-20,DR020,10A
20260120DR02013A,2026-01-20,DR020,13A
20260120DR02013B,2026-01-20,DR020,13B
20260120DR02014A,2026-01-20,DR020,14A
20260120DR02014B,2026-01-20,DR020,14B
20260120DR02015A,2026-01-20,DR020,15A
20260120DR02016A,2026-01-20,DR020,16A
20260120DR02016B,2026-01-20,DR020,16B
20260120DR0208A,2026-01-20,DR020,8A
20260120DR0208B,2026-01-20,DR020,8B
20260120DR0209A,2026-01-20,DR020,9A
20260120DR0209B,2026-01-20,DR020,9B
20260120DR02110A,2026-01-20,DR021,10A
20260120DR02111B,2026-01-20,DR021,11B
20260120DR02113A,2026-01-20,DR021,13A
20260120DR02113B,2026-01-20,DR021,13B
20260120DR02114B,2026-01-20,DR021,14B
20260120DR02115A,2026-01-20,DR021,15A
20260120DR02115B,2026-01-20,DR021,15B
20260120DR02116A,2026-01-20,DR021,16A
20260120DR02116B,2026-01-20,DR021,16B
20260120DR0218B,2026-01-20,DR021,8B
20260120DR02210A,2026-01-20,DR022,10A
20260120DR02210B,2026-01-20,DR022,10B
20260120DR02211A,2026-01-20,DR022,11A
20260120DR02211B,2026-01-20,DR022,11B
20260120DR02213A,2026-01-20,DR022,13A
20260120DR02214A,2026-01-20,DR022,14A
20260120DR02214B,2026-01-20,DR022,14B
20260120DR02215A,2026-01-20,DR022,15A
20260120DR02216A,2026-01-20,DR022,16A
20260120DR02216B,2026-01-20,DR022,16B
20260120DR0229A,2026-01-20,DR022,9A
20260120DR02310A,2026-01-20,DR023,10A
20260120DR02311A,2026-01-20,DR023,11A
20260120DR02311B,2026-01-20,DR023,11B
20260120DR02313B,2026-01-20,DR023,13B
20260120DR02314B,2026-01-20,DR023,14B
20260120DR02315B,2026-01-20,DR023,15B
20260120DR02316A,2026-01-20,DR023,16A
20260120DR02316B,2026-01-20,DR023,16B
20260120DR0238A,2026-01-20,DR023,8A
20260120DR0238B,2026-01-20,DR023,8B
20260120DR0239A,2026-01-20,DR023,9A
20260120DR0239B,2026-01-20,DR023,9B
20260120DR02410A,2026-01-20,DR024,10A
20260120DR02410B,2026-01-20,DR024,10B
20260120DR02411A,2026-01-20,DR024,11A
20260120DR02411B,2026-01-20,DR024,11B
20260120DR02413A,2026-01-20,DR024,13A
20260120DR02414B,2026-01-20,DR024,14B
20260120DR02415A,2026-01-20,DR024,15A
20260120DR0248B,2026-01-20,DR024,8B
20260120DR0249A,2026-01-20,DR024,9A
20260120DR0249B,2026-01-20,DR024,9B
20260120DR02510B,2026-01-20,DR025,10B
20260120DR02511A,2026-01-20,DR025,11A
20260120DR02511B,2026-01-20,DR025,11B
20260120DR02513B,2026-01-20,DR025,13B
20260120DR02514B,2026-01-20,DR025,14B
20260120DR02515A,2026-01-20,DR025,15A
20260120DR02515B,2026-01-20,DR025,15B
20260120DR0258A,2026-01-20,DR025,8A
20260120DR0259A,2026-01-20,DR025,9A
20260120DR02610B,2026-01-20,DR026,10B
20260120DR02613A,2026-01-20,DR026,13A
20260120DR02613B,2026-01-20,DR026,13B
20260120DR02614A,2026-01-20,DR026,14A
20260120DR02614B,2026-01-20,DR026,14B
20260120DR02615A,2026-01-20,DR026,15A
20260120DR02615B,2026-01-20,DR026,15B
20260120DR02616A,2026-01-20,DR026,16A
20260120DR02616B,2026-01-20,DR026,16B
20260120DR0268B,2026-01-20,DR026,8B
20260120DR0269A,2026-01-20,DR026,9A
20260120DR0269B,2026-01-20,DR026,9B
20260120DR02710B,2026-01-20,DR027,10B
20260120DR02711A,2026-01-20,DR027,11A
20260120DR02711B,2026-01-20,DR027,11B
20260120DR02713A,2026-01-20,DR027,13A
20260120DR02713B,2026-01-20,DR027,13B
20260120DR02714B,2026-01-20,DR027,14B
20260120DR02715A,2026-01-20,DR027,15A
20260120DR02715B,2026-01-20,DR027,15B
20260120DR02716A,2026-01-20,DR027,16A
20260120DR02716B,2026-01-20,DR027,16B
20260120DR0279A,2026-01-20,DR027,9A
20260120DR0279B,2026-01-20,DR027,9B
20260120DR02810A,2026-01-20,DR028,10A
20260120DR02810B,2026-01-20,DR028,10B
20260120DR02811A,2026-01-20,DR028,11A
20260120DR02811B,2026-01-20,DR028,11B
20260120DR02813A,2026-01-20,DR028,13A
20260120DR02813B,2026-01-20,DR028,13B
20260120DR02814B,2026-01-20,DR028,14B
20260120DR02815B,2026-01-20,DR028,15B
20260120DR02816B,2026-01-20,DR028,16B
20260120DR0288A,2026-01-20,DR028,8A
20260120DR0288B,2026-01-20,DR028,8B
20260120DR0289A,2026-01-20,DR028,9A
20260120DR02910A,2026-01-20,DR029,10A
20260120DR02910B,2026-01-20,DR029,10B
20260120DR02911A,2026-01-20,DR029,11A
20260120DR02911B,2026-01-20,DR029,11B
20260120DR02913A,2026-01-20,DR029,13A
20260120DR02914B,2026-01-20,DR029,14B
20260120DR02915A,2026-01-20,DR029,15A
20260120DR02916A,2026-01-20,DR029,16A
20260120DR0298B,2026-01-20,DR029,8B
20260120DR03010B,2026-01-20,DR030,10B
20260120DR03011B,2026-01-20,DR030,11B
20260120DR03013A,2026-01-20,DR030,13A
20260120DR03014A,2026-01-20,DR030,14A
20260120DR03014B,2026-01-20,DR030,14B
20260120DR03015B,2026-01-20,DR030,15B
20260120DR0308B,2026-01-20,DR030,8B
20260120DR0309A,2026-01-20,DR030,9A
20260120DR03110A,2026-01-20,DR031,10A
20260120DR03111A,2026-01-20,DR031,11A
20260120DR03113A,2026-01-20,DR031,13A
20260120DR03114B,2026-01-20,DR031,14B
20260120DR03115B,2026-01-20,DR031,15B
20260120DR0318A,2026-01-20,DR031,8A
20260120DR0318B,2026-01-20,DR031,8B
20260120DR0319B,2026-01-20,DR031,9B
20260120DR03210A,2026-01-20,DR032,10A
20260120DR03211A,2026-01-20,DR032,11A
20260120DR03214B,2026-01-20,DR032,14B
20260120DR03216A,2026-01-20,DR032,16A
20260120DR03216B,2026-01-20,DR032,16B
20260120DR0328A,2026-01-20,DR032,8A
20260120DR0328B,2026-01-20,DR032,8B
20260120DR0329A,2026-01-20,DR032,9A
20260120DR03310A,2026-01-20,DR033,10A
20260120DR03311B,2026-01-20,DR033,11B
20260120DR03313A,2026-01-20,DR033,13A
20260120DR03313B,2026-01-20,DR033,13B
20260120DR03314A,2026-01-20,DR033,14A
20260120DR03314B,2026-01-20,DR033,14B
20260120DR03315A,2026-01-20,DR033,15A
20260120DR03315B,2026-01-20,DR033,15B
20260120DR03316B,2026-01-20,DR033,16B
20260120DR0339A,2026-01-20,DR033,9A
20260120DR0339B,2026-01-20,DR033,9B
20260120DR03413B,2026-01-20,DR034,13B
20260120DR03414B,2026-01-20,DR034,14B
20260120DR03415A,2026-01-20,DR034,15A
20260120DR03415B,2026-01-20,DR034,15B
20260120DR03416A,2026-01-20,DR034,16A
20260120DR03416B,2026-01-20,DR034,16B
20260120DR0348A,2026-01-20,DR034,8A
20260120DR0348B,2026-01-20,DR034,8B
20260120DR0349B,2026-01-20,DR034,9B
20260120DR03510A,2026-01-20,DR035,10A
20260120DR03510B,2026-01-20,DR035,10B
20260120DR03511A,2026-01-20,DR035,11A
20260120DR03511B,2026-01-20,DR035,11B
20260120DR03513A,2026-01-20,DR035,13A
20260120DR03514B,2026-01-20,DR035,14B
20260120DR03516A,2026-01-20,DR035,16A
20260120DR0358A,2026-01-20,DR035,8A
20260120DR0358B,2026-01-20,DR035,8B
20260120DR0359A,2026-01-20,DR035,9A
20260120DR03610A,2026-01-20,DR036,10A
20260120DR03610B,2026-01-20,DR036,10B
20260120DR03611B,2026-01-20,DR036,11B
20260120DR03613B,2026-01-20,DR036,13B
20260120DR03615B,2026-01-20,DR036,15B
20260120DR03616A,2026-01-20,DR036,16A
20260120DR03616B,2026-01-20,DR036,16B
20260120DR0368B,2026-01-20,DR036,8B
20260120DR03710A,2026-01-20,DR037,10A
20260120DR03710B,2026-01-20,DR037,10B
20260120DR03711B,2026-01-20,DR037,11B
20260120DR03713A,2026-01-20,DR037,13A
20260120DR03713B,2026-01-20,DR037,13B
20260120DR03714B,2026-01-20,DR037,14B
20260120DR03715B,2026-01-20,DR037,15B
20260120DR03716A,2026-01-20,DR037,16A
20260120DR0378B,2026-01-20,DR037,8B
20260120DR0379A,2026-01-20,DR037,9A
20260120DR0379B,2026-01-20,DR037,9B
20260120DR03810A,2026-01-20,DR038,10A
20260120DR03810B,2026-01-20,DR038,10B
20260120DR03811B,2026-01-20,DR038,11B
20260120DR03813B,2026-01-20,DR038,13B
20260120DR03815A,2026-01-20,DR038,15A
20260120DR03815B,2026-01-20,DR038,15B
20260120DR0388B,2026-01-20,DR038,8B
20260120DR0389A,2026-01-20,DR038,9A
20260120DR03910B,2026-01-20,DR039,10B
20260120DR03911B,2026-01-20,DR039,11B
20260120DR03913A,2026-01-20,DR039,13A
20260120DR03913B,2026-01-20,DR039,13B
20260120DR03914A,2026-01-20,DR039,14A
20260120DR03915A,2026-01-20,DR039,15A
20260120DR03916B,2026-01-20,DR039,16B
20260120DR0398A,2026-01-20,DR039,8A
20260120DR0398B,2026-01-20,DR039,8B
20260120DR0399A,2026-01-20,DR039,9A
20260120DR04010A,2026-01-20,DR040,10A
20260120DR04010B,2026-01-20,DR040,10B
20260120DR04011B,2026-01-20,DR040,11B
20260120DR04013B,2026-01-20,DR040,13B
20260120DR04015A,2026-01-20,DR040,15A
20260120DR04016A,2026-01-20,DR040,16A
20260120DR04016B,2026-01-20,DR040,16B
20260120DR0408A,2026-01-20,DR040,8A
20260120DR0408B,2026-01-20,DR040,8B
20260120DR0409A,2026-01-20,DR040,9A
20260120DR04111A,2026-01-20,DR041,11A
20260120DR04111B,2026-01-20,DR041,11B
20260120DR04113B,2026-01-20,DR041,13B
20260120DR04114B,2026-01-20,DR041,14B
20260120DR04115B,2026-01-20,DR041,15B
20260120DR04116A,2026-01-20,DR041,16A
20260120DR04116B,2026-01-20,DR041,16B
20260120DR0418A,2026-01-20,DR041,8A
20260120DR0418B,2026-01-20,DR041,8B
20260120DR0419B,2026-01-20,DR041,9B
20260120DR04210A,2026-01-20,DR042,10A
20260120DR04210B,2026-01-20,DR042,10B
20260120DR04211A,2026-01-20,DR042,11A
20260120DR04213B,2026-01-20,DR042,13B
20260120DR04214B,2026-01-20,DR042,14B
20260120DR04215B,2026-01-20,DR042,15B
20260120DR0428A,2026-01-20,DR042,8A
20260120DR0428B,2026-01-20,DR042,8B
20260120DR0429A,2026-01-20,DR042,9A
20260120DR0429B,2026-01-20,DR042,9B
20260120DR04310B,2026-01-20,DR043,10B
20260120DR04311B,2026-01-20,DR043,11B
20260120DR04313A,2026-01-20,DR043,13A
20260120DR04313B,2026-01-20,DR043,13B
20260120DR04314A,2026-01-20,DR043,14A
20260120DR04315A,2026-01-20,DR043,15A
20260120DR0438B,2026-01-20,DR043,8B
20260120DR0439B,2026-01-20,DR043,9B
20260120DR04410A,2026-01-20,DR044,10A
20260120DR04411B,2026-01-20,DR044,11B
20260120DR04413A,2026-01-20,DR044,13A
20260120DR04413B,2026-01-20,DR044,13B
20260120DR04414A,2026-01-20,DR044,14A
20260120DR04414B,2026-01-20,DR044,14B
20260120DR04415A,2026-01-20,DR044,15A
20260120DR04415B,2026-01-20,DR044,15B
20260120DR04416A,2026-01-20,DR044,16A
20260120DR0448A,2026-01-20,DR044,8A
20260120DR0449A,2026-01-20,DR044,9A
20260120DR0449B,2026-01-20,DR044,9B
20260120DR04510A,2026-01-20,DR045,10A
20260120DR04511A,2026-01-20,DR045,11A
20260120DR04513A,2026-01-20,DR045,13A
20260120DR04513B,2026-01-20,DR045,13B
20260120DR04514A,2026-01-20,DR045,14A
20260120DR04514B,2026-01-20,DR045,14B
20260120DR04515B,2026-01-20,DR045,15B
20260120DR0459A,2026-01-20,DR045,9A
20260120DR0459B,2026-01-20,DR045,9B
20260120DR04610A,2026-01-20,DR046,10A
20260120DR04611A,2026-01-20,DR046,11A
20260120DR04613A,2026-01-20,DR046,13A
20260120DR04613B,2026-01-20,DR046,13B
20260120DR04614B,2026-01-20,DR046,14B
20260120DR04615A,2026-01-20,DR046,15A
20260120DR04616A,2026-01-20,DR046,16A
20260120DR04616B,2026-01-20,DR046,16B
20260120DR0468A,2026-01-20,DR046,8A
20260120DR0469B,2026-01-20,DR046,9B
20260120DR04710B,2026-01-20,DR047,10B
20260120DR04711A,2026-01-20,DR047,11A
20260120DR04711B,2026-01-20,DR047,11B
20260120DR04713B,2026-01-20,DR047,13B
20260120DR04715B,2026-01-20,DR047,15B
20260120DR04716A,2026-01-20,DR047,16A
